City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
182,Camacha,PT,2020-01-05 12:41:14,33.08,-16.33,68.0,77,40,10.29,scattered clouds,0,0
183,Qeshm,IR,2020-01-05 12:41:14,26.96,56.27,75.2,77,75,6.93,haze,0,0
184,Mar Del Plata,AR,2020-01-05 12:41:14,-46.43,-67.52,59.58,39,93,27.81,overcast clouds,0,0
185,Lebu,ET,2020-01-05 12:41:14,8.96,38.73,77.0,33,20,9.17,few clouds,0,0
186,Chokurdakh,RU,2020-01-05 12:41:14,70.62,147.9,-19.84,95,6,9.15,clear sky,0,0
187,Pevek,RU,2020-01-05 12:41:15,69.7,170.27,-6.93,77,0,5.26,clear sky,0,0
188,Tasiilaq,GL,2020-01-05 12:41:15,65.61,-37.64,28.4,63,100,12.75,overcast clouds,0,0
189,Grindavik,IS,2020-01-05 12:41:15,63.84,-22.43,39.2,64,75,24.16,shower rain,0,0
190,Monte Alegre,BR,2020-01-05 12:41:15,-2.0,-54.07,77.18,87,78,7.05,broken clouds,0,0
191,Tessalit,ML,2020-01-05 12:41:16,20.2,1.01,70.97,14,0,13.2,clear sky,0,0
192,Castro,CL,2020-01-05 12:41:16,-42.48,-73.76,51.8,100,75,9.17,broken clouds,0,0
193,Pembroke,CA,2020-01-05 12:41:16,45.82,-77.11,19.0,78,90,11.41,light snow,0,0
194,Narsaq,GL,2020-01-05 12:41:16,60.91,-46.05,23.0,73,75,8.05,shower rain,0,0
195,Flinders,AU,2020-01-05 12:41:16,-34.58,150.85,69.01,100,53,5.82,light rain,0,0
196,Qasigiannguit,GL,2020-01-05 12:41:16,68.82,-51.19,12.2,72,75,18.34,broken clouds,0,0
197,Nouadhibou,MR,2020-01-05 12:41:16,20.93,-17.03,69.8,28,12,16.11,few clouds,0,0
198,Kenora,CA,2020-01-05 12:41:16,49.76,-94.48,23.0,92,90,10.29,overcast clouds,0,0
199,Chicama,PE,2020-01-05 12:41:16,-7.84,-79.15,66.2,100,90,6.93,fog,0,0
200,Anloga,GH,2020-01-05 12:41:16,5.79,0.9,87.8,23,51,9.17,haze,0,0
201,Saint-Philippe,CA,2020-01-05 12:41:16,45.36,-73.48,28.0,68,90,8.05,light snow,0,0
202,Qingdao,CN,2020-01-05 12:41:17,36.09,120.35,46.0,93,75,4.47,moderate rain,0,0
203,Abu Dhabi,AE,2020-01-05 12:41:17,24.47,54.37,84.2,54,47,12.75,scattered clouds,0,0
204,Taoudenni,ML,2020-01-05 12:41:17,22.68,-3.98,71.02,13,0,11.79,clear sky,0,0
205,Ancud,CL,2020-01-05 12:41:17,-41.87,-73.83,51.8,100,75,9.17,broken clouds,0,0
206,Zhezkazgan,KZ,2020-01-05 12:41:17,47.8,67.71,23.0,100,90,11.18,snow,0,0
207,Komsomolskiy,RU,2020-01-05 12:41:17,67.55,63.78,21.15,92,100,20.71,light snow,0,0
208,Mathbaria,BD,2020-01-05 12:41:10,22.29,89.96,68.38,65,32,5.21,scattered clouds,0,0
209,Banda Aceh,ID,2020-01-05 12:39:45,5.56,95.32,76.24,83,58,6.02,broken clouds,0,0
