City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
154,Ponta Do Sol,BR,2020-01-05 20:54:18,-20.63,-46.0,75.29,84,20,4.41,light rain,1.94,0.0
155,Raboso,MX,2020-01-05 20:52:41,18.57,-98.45,71.6,15,5,3.36,clear sky,0.0,0.0
156,Dunnville,CA,2020-01-05 20:52:41,42.9,-79.62,37.0,65,75,11.41,broken clouds,0.0,0.0
157,Tura,RU,2020-01-05 20:56:11,64.27,100.22,12.61,87,100,8.97,light snow,0.0,0.25
158,Oriximina,BR,2020-01-05 20:52:41,-1.77,-55.87,89.13,55,4,1.23,clear sky,0.0,0.0
159,Nome,US,2020-01-05 20:56:12,30.04,-94.42,75.2,36,1,11.41,clear sky,0.0,0.0
160,Port Lincoln,AU,2020-01-05 20:56:12,-34.72,135.86,61.3,76,78,10.56,broken clouds,0.0,0.0
161,Iqaluit,CA,2020-01-05 20:56:12,63.75,-68.52,-22.0,67,90,5.82,light snow,0.0,0.0
162,Hobyo,SO,2020-01-05 20:54:18,5.35,48.53,78.58,79,34,12.19,scattered clouds,0.0,0.0
163,Talnakh,RU,2020-01-05 20:56:13,69.49,88.39,23.0,92,75,29.08,shower snow,0.0,0.0
164,Cauquenes,CL,2020-01-05 20:52:42,-35.97,-72.32,64.54,45,0,15.5,clear sky,0.0,0.0
165,Ingham,AU,2020-01-05 20:52:42,-18.65,146.16,73.81,88,17,0.87,few clouds,0.0,0.0
166,Numan,NG,2020-01-05 20:52:42,9.46,12.04,74.05,23,30,4.43,scattered clouds,0.0,0.0
167,Formosa Do Rio Preto,BR,2020-01-05 20:52:42,-11.04,-45.19,70.83,97,95,1.9,overcast clouds,0.0,0.0
168,Barcelona,ES,2020-01-05 20:52:06,41.38,2.18,52.0,81,0,9.17,clear sky,0.0,0.0
169,Podporozhye,RU,2020-01-05 20:52:42,60.91,34.16,15.85,89,0,2.77,clear sky,0.0,0.0
170,Vao,EE,2020-01-05 20:48:27,59.1,26.19,27.45,61,100,8.25,overcast clouds,0.0,0.0
171,Lensk,RU,2020-01-05 20:52:42,60.71,114.91,12.16,92,100,14.16,light snow,0.0,0.69
172,Hasaki,JP,2020-01-05 20:56:14,35.73,140.83,28.4,86,20,3.36,few clouds,0.0,0.0
