City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
133,Dikson,RU,17.56,light snow,73.51,80.55,
134,Newport,GB,46.99,overcast clouds,51.59,-3.0,Hotel ibis budget Newport
135,Saldanha,PT,38.03,clear sky,41.42,-6.55,
137,Bonthe,SL,77.38,few clouds,7.53,-12.5,Bonthe Holiday Village
138,Nadym,RU,12.99,clear sky,65.53,72.51,Apartment on Zvereva
139,Geraldton,CA,12.2,snow,49.72,-86.95,Victoria Bed & Breakfast
140,Antalaha,MG,77.45,moderate rain,-14.9,50.28,Hotel Vitasoa
142,Richards Bay,ZA,79.36,clear sky,-28.77,32.06,BON Hotel Waterfront Richards Bay
143,Mataura,NZ,52.0,light rain,-46.19,168.86,Ellie's Villa
144,Pangkalanbuun,ID,74.75,overcast clouds,-2.68,111.62,Grand Kecubung Hotel
145,Plyussa,RU,27.27,overcast clouds,58.42,29.37,Service hotel
146,Biedenkopf,DE,41.0,light intensity drizzle,50.92,8.53,halbersbacher. parkhotel biedenkopf
147,Sitka,US,52.0,clear sky,37.17,-99.65,
148,Kamenka,MD,34.0,light snow,48.03,28.7,Vila Dora
149,Nara,JP,44.6,clear sky,34.68,135.8,Guesthouse Nara Komachi
150,Bazarnyye Mataki,RU,19.58,broken clouds,54.9,49.93,Дом БМ
151,Parabel,RU,12.47,overcast clouds,58.71,81.5,Housing Complex Gazprom Transgaz Tomsk
152,Bay Roberts,CA,30.99,snow,47.58,-53.28,Stonewall Inn
154,Ponta Do Sol,BR,75.29,light rain,-20.63,-46.0,Hotel Escarpas do Lago
155,Raboso,MX,71.6,clear sky,18.57,-98.45,Casa San Gabriel
156,Dunnville,CA,37.0,broken clouds,42.9,-79.62,Dunnville Inn Bed & Breakfast
157,Tura,RU,12.61,light snow,64.27,100.22,
158,Oriximina,BR,89.13,clear sky,-1.77,-55.87,Pousada Tia Amélia
159,Nome,US,75.2,clear sky,30.04,-94.42,Silver Spur Mobile Home & RV Park
160,Port Lincoln,AU,61.3,broken clouds,-34.72,135.86,Port Lincoln Hotel
162,Hobyo,SO,78.58,scattered clouds,5.35,48.53,
163,Talnakh,RU,23.0,shower snow,69.49,88.39,Talnakh Hotel
164,Cauquenes,CL,64.54,clear sky,-35.97,-72.32,Casa Junto al Mar
165,Ingham,AU,73.81,few clouds,-18.65,146.16,Lees Hotel
166,Numan,NG,74.05,scattered clouds,9.46,12.04,Zangun Motel
167,Formosa Do Rio Preto,BR,70.83,overcast clouds,-11.04,-45.19,Hotel Pinheiro
168,Barcelona,ES,52.0,clear sky,41.38,2.18,Oriente Atiram Hotel Barcelona
169,Podporozhye,RU,15.85,clear sky,60.91,34.16,U Maksimycha
170,Vao,EE,27.45,overcast clouds,59.1,26.19,
171,Lensk,RU,12.16,light snow,60.71,114.91,Economy Hotel Fortuna
172,Hasaki,JP,28.4,few clouds,35.73,140.83,Inubosaki Kanko Hotel
